8.494992662426035679e+00,-6.079037149295555054e+00
-1.252289329642430715e+01,3.106961304447155126e+00
-3.259631678118732445e+00,-1.182177556874917101e+00
7.877343367283444309e+00,-6.664873134017071266e+00
-1.131147216702068858e+00,1.918316840676518087e+00
1.103748890093939750e+01,4.773205837916405514e+00
3.326265979435936160e+00,1.509748437182949843e+01
1.113381713745557988e+01,4.350936110639896270e+00
-2.815168553431713683e+00,8.228459407417366478e+00
1.306265353697870424e+01,3.711501902125354135e+00
-8.556134380825593411e+00,-1.085138536332256365e+01
-4.019205517153876528e-01,-2.925074384051831178e+00
-7.755073253900420127e+00,-1.032543577064204676e+01
1.164955073509489480e+01,4.320891026900602228e+00
5.620022744095237721e-01,1.327655623738791490e+01
-1.506620042898183520e+00,1.100637331167579092e+01
-3.160481421667473700e+00,4.274472892605176710e+00
1.120066601144403862e+01,5.065291648114146561e+00
7.577558380268402338e+00,4.856508807338418166e+00
-1.126175529625361982e+01,-1.052353309635524248e+01
4.120699563824298473e+00,-2.017479315627564773e+00
-2.912837299382467826e+00,4.383452315483261863e+00
-6.700597386484553830e+00,-1.063187525728984717e+01
8.275146637975160369e-01,1.418653169483107668e+01
-8.463454160647472246e-01,-7.632009576292146491e+00
-2.596703496840990777e+00,-9.060322313360209989e+00
-1.132085656993456091e+01,2.019030644832803922e+00
-8.291718388855295885e+00,5.497267617818389907e-01
3.405902561421987773e+00,1.461489958766994590e+01
5.558981992439639086e+00,-3.386416231627817464e+00
7.162889928884290214e+00,-6.269832706512355358e+00
6.382740763889632518e+00,5.609884063600776294e+00
-8.693659619768070002e+00,2.879445717572811508e-02
-6.694997131388003453e+00,-1.063237499762289140e+01
-3.002899703514308349e+00,7.968533298113531060e+00
9.642485571259914678e+00,4.916625334560171368e+00
7.591378261222069490e+00,-8.849583785704593808e+00
7.700684376449380864e+00,-6.680923501816914190e+00
7.032010178712752690e+00,-1.187313169111841660e+01
5.277122156944599851e+00,-1.525572383907410767e+01
5.958397121338725455e+00,-1.412506404252807712e+01
-1.284590409747166717e+01,6.299548520546618846e+00
2.788284013036828601e-01,1.305300433083857570e+01
-2.278662478132294389e+00,-8.193180935562862643e+00
5.940950547546151483e+00,5.209543552624843699e+00
-2.180778239303749366e+00,1.171002889245521494e+01
-1.983355404966000490e+00,-7.516656353532774837e+00
5.846691455328979492e-01,1.336275208203591447e+01
4.023283343302689552e+00,4.012350724802021595e+00
-2.477484311566846120e+00,1.074795149560799423e+01
5.618157809738525188e+00,4.876745575745236039e+00
-9.369341685386814333e+00,-1.092708474664052787e+01
-6.965214030201049233e+00,-1.201957053319421487e+00
7.547695795501196514e+00,-4.769392993110503021e+00
-2.696692339726840082e+00,9.559507003778277223e+00
-9.463187526866687627e-01,-6.881777712460730001e+00
-2.766690723304654043e+00,9.494603221761824585e+00
-2.443748493636317409e+00,2.961702602225166459e+00
7.634770840108430434e+00,-6.997110204869271044e+00
4.611875911655190841e+00,4.379074200129609018e+00
-8.083990517614864091e-01,1.247655271308064151e+01
8.228191023315659436e+00,5.389154653868497569e+00
-2.086027225069559510e+00,1.157376786081828079e+01
6.940177231105541189e+00,5.102948683517196216e+00
1.597241139292090928e+01,4.266097456269432597e-01
1.306642678734245600e+01,3.785498128090898362e+00
3.712825795880672963e+00,4.735314604579756725e+00
1.778158911339950077e+00,3.205111851564091729e+00
1.196020601166767117e+00,1.406546390999357499e+01
8.617218276792455001e+00,-6.345413897191221508e+00
-8.753412045934705787e+00,-5.019635561058599649e-01
9.259353159380784959e+00,5.529395959310984487e+00
-1.645616702296765155e+00,-7.488509992490948619e+00
8.976925095886304717e+00,5.538305693198630308e+00
-9.281968927374997236e+00,2.085126718359615883e-01
-1.297411246111564331e+01,6.684715169906706222e+00
-4.534233537546761283e+00,-1.000113838938686328e+01
-4.198277398245370051e+00,7.139796911958309344e+00
-2.848841908834976344e+00,5.753502736612313484e+00
-4.347049476470877138e+00,-1.002940710516743295e+01
-6.981176885696672718e-01,1.191559407697237916e+01
-3.116551601011247730e+00,6.068833249865561719e+00
-1.266068829829904274e+01,5.408736469505367239e+00
-1.007444207559134242e+01,5.633963123540326468e-01
6.198260840761930623e+00,5.596360434925472305e+00
-9.610911962774867590e+00,1.641586525063925350e+01
-4.619935436812221963e-01,1.329290199182326759e+01
-3.117885969463967122e+00,7.619110308930382658e+00
1.358873395079704594e+01,3.528065271768293876e+00
4.542387249533193838e+00,3.755325439708114388e+00
-1.033965368970040322e+00,1.222898114684105408e+01
4.614437793435085311e+00,4.929528739872430343e+00
-3.757444509902446939e+00,-9.446850945754052375e+00
9.846305014436083525e+00,5.329345328497357315e+00
-3.045731474302173947e+00,8.387263644417879860e+00
-1.478985721416976595e+00,-5.956494596898002314e+00
-1.519079858006392669e+00,1.118895837865311371e+01
-1.091447680697693201e+01,1.002037072568278120e+00
-1.479092424491250224e+00,1.114905173522645576e+01
-3.448209192356584296e+00,-8.976534250278271898e+00
-1.243874890758054974e+01,4.420920814793785958e+00
-1.309259547079621200e+01,7.115413374786458967e+00
-1.320320228891371350e+01,7.464796840540478762e+00
6.329636520791260823e-01,1.378157793344614035e+01
-5.151272828957553784e-01,1.307626118924905612e+01
-5.462753908988846163e+00,-1.115190471443585807e+01
-2.762021870564009163e+00,7.838658825180699452e+00
-1.712136392670263518e+00,-8.064781654404477251e+00
-1.034220633583734461e+01,8.297609126360750986e-01
-9.173176519820005481e+00,-3.236449062422395162e-01
-5.732772604746751988e+00,-9.907579488423790437e+00
-3.179759025590987775e+00,9.374717176601967239e+00
7.777457699000541957e+00,-5.494253195909042375e+00
-1.167267918599244325e+01,2.417127712878749612e+00
-1.278716710670521017e+01,6.040361449578387720e+00
-1.142913999430602345e+01,2.174862135100323446e+00
7.971454102516172036e+00,-7.114500490966436885e+00
-1.332214869712755956e+01,7.617919796286338752e+00
-3.102573758603635490e+00,8.952984818443379567e+00
-1.146488685132078444e+01,2.903284821751338285e+00
7.123037792070326724e+00,-1.099750709332012732e+01
-2.382251857490376601e+00,7.919288263323101873e+00
7.317854168710832496e+00,4.972809753274431088e+00
-2.468866113746838842e+00,9.083418990402092774e+00
-2.231967654612468266e+00,9.734628002887344422e+00
-1.517470612027884869e+01,-7.867323473369731701e+00
6.612013147977659600e+00,-3.081102657473752782e+00
-1.164249898081904266e+00,1.196004167585569533e+01
-1.267585801678350421e+01,4.674781345378215214e+00
-1.837383342817126675e+00,-8.526288515076522856e+00
-9.454390485078500106e+00,-2.347573509980874773e-01
-2.244574269406923950e+00,1.053028172798967788e+01
-5.071958638167611610e+00,-1.309584311052129468e+00
-2.307725139163252059e+00,1.098312545786888705e+01
-2.459612544522015387e+00,8.017306805109560841e+00
-3.740455862133268639e+00,-9.331341777881512201e+00
-1.974017756867917139e+00,-8.589551045511242933e+00
-4.752299708009349644e+00,-1.008575069763219645e+01
-3.148292929203991619e+00,9.639003679029553240e+00
4.735174561158269846e+00,4.713905196357548455e+00
-2.820794727754195819e+00,4.094425771556384319e+00
-1.599811700695844552e+00,-7.889499063217641606e+00
-1.604900863017271107e+01,-6.748645475767668600e+00
9.008683663389067675e+00,5.812175225522101307e+00
1.014953990680358409e+01,5.087719463857006019e+00
-5.292416313219140633e+00,-9.708285967093615909e+00
1.537021273920587738e+01,9.500087240194983185e-01
4.880152903386099972e+00,4.651462007332633597e+00
-6.996773717512291491e+00,-1.308493414404492849e+00
6.647362851135132367e+00,4.807954111233766703e+00
5.383858170856045788e+00,-2.703340668105826960e+00
1.703942314231077781e-01,-3.931350557066271012e+00
-1.384210570652436578e+00,-6.681959824333198128e+00
5.509517629520415127e+00,-2.533901551472286240e+00
7.847601242127871579e+00,-6.857908482947626894e+00
-3.627153376865948964e+00,-8.912402308394437256e+00
-2.197752085971285574e+00,-9.067130602442937004e+00
8.710336185672570508e+00,5.322383862599284754e+00
-1.273441098714697617e+01,-9.475216956706697502e+00
-1.122915222700999927e+01,-1.052883159161710225e+01
-1.161659173521624133e+01,1.746883204503595133e+00
-2.729270809144340504e+00,1.094547426330946926e+01
5.517801157013821012e+00,4.766652144031302996e+00
-3.013026477065136710e+00,6.931602103599452391e+00
-3.074132528200179681e+00,-9.275842161319708623e+00
-3.427953546333774248e+00,7.098382579428711203e+00
-1.021882697022363473e+01,1.203677642563139472e+00
-1.790221426371103597e+00,1.005360731956160159e+01
7.584455894317965630e+00,5.270768622977788809e+00
1.215655241304098588e+01,3.771887847892231527e+00
4.420767311556702772e+00,-1.569929165716989417e+01
-4.985383289396677853e+00,-1.276208832944961458e+00
-7.225496030182773310e+00,-1.016297348640684106e+00
-3.815920545352947002e+00,7.216297584716349078e+00
-2.913523486514122407e+00,8.558166837838093954e+00
-9.852456085839612854e+00,-9.350231602221682758e-02
6.465432783335478106e+00,-4.148886683191999936e+00
-4.627079686874074227e+00,-9.649946537991343831e+00
8.792335633586596089e+00,5.301578756419128347e+00
-6.067317258729398866e+00,-1.035216626972540155e+01
1.029052158868343270e+01,4.819333663357816100e+00
7.556686488417755143e+00,-5.006130786450285086e+00
-2.759627634406945251e+00,5.223917958573947473e+00
1.068439642265289713e+01,5.283979365361041403e+00
1.039389286774686383e+01,5.217742381389633977e+00
-2.392792178411646375e+00,1.074043276834925109e+01
7.452526069461779201e+00,-8.176764253779351677e+00
-7.672060042145744108e-01,-7.287325019362929979e+00
7.281083458781853479e-04,1.317774680641571905e+01
-2.080657289444077129e+00,9.110531840140133397e+00
-9.576319827021928077e+00,7.502834003959341080e-01
6.812778442053665451e+00,4.481168875191018586e+00
-6.071537306761129571e+00,-9.620023765366381596e+00
-5.186467299094200456e+00,-1.043368325951390219e+01
1.173139146491024576e+01,4.806072319769593371e+00
9.593998100424272479e+00,4.913493428413799435e+00
8.259260666714121513e+00,5.394857432399627228e+00
-1.553199610777031392e+00,-6.442055592304881451e+00
-7.052179848831966247e+00,-1.088304513494148296e+01
-2.746233142849826336e+00,7.010504728292098697e+00
8.470970964961757943e+00,-7.473954758746446991e+00
-3.541310556407488708e+00,8.064624932699521409e+00
-1.922300030271591798e+00,-7.450004608580544030e+00
5.216834013511927992e+00,-1.526317139945018653e+01
1.229289871200364104e+01,4.287449889494499899e+00
-9.339121640831244520e+00,-4.908378557715763479e-01
7.034822730442903627e+00,-1.232573054428659276e+01
-4.128527641294661876e+00,-9.390092232609848821e+00
1.242069429469362873e+01,4.550296308710449544e+00
5.811648966096591096e+00,-1.363126408303725157e+01
